p, 46, black&.&1, 13.719037, 43.140482
p, 47, black&.&1, 38.796393, 30.601803
p, 48, black&.&1, 68.854625, 31.145375
p, 49, black&.&1, -97.245866, 2.754134
p, 50, black&.&1, -38.152212, 61.847788
p, 51, black&.&1, 32.713683, 33.643159
p, 52, black&.&1, 66.821812, 33.178188
p, 53, black&.&1, -8.643637, 91.356363
p, 54, black&.&1, 18.958463, 40.520769
p, 55, black&.&1, -64.873866, 35.126134
p, 56, black&.&1, -92.961658, 7.038342
p, 57, black&.&1, 66.472081, 33.527919
p, 58, black&.&1, 20.285696, 79.714304
p, 59, black&.&1, -66.425799, 33.574201
p, 60, black&.&1, -15.824057, 84.175943
p, 61, black&.&1, 72.909322, 27.090678
p, 62, black&.&1, 70.133330, 29.866670
p, 63, black&.&1, 93.499750, 6.500250
p, 64, black&.&1, -87.806930, 6.096535
p, 65, black&.&1, -90.633760, 9.366240
p, 66, black&.&1, 80.020581, 9.989710
p, 67, black&.&1, -8.206369, 45.896815
p, 68, black&.&1, 95.871365, 4.128635
p, 69, black&.&1, 71.379247, 28.620753
p, 70, black&.&1, -65.573329, 34.426671
p, 71, black&.&1, 60.666502, 19.666749
p, 72, black&.&1, 34.165655, 65.834345
p, 73, black&.&1, -13.307552, 43.346224
p, 74, black&.&1, -47.218662, 26.390669
p, 75, black&.&1, 7.640725, 92.359275
p, 76, black&.&1, 10.449504, 89.550496
p, 77, black&.&1, 62.920123, 37.079877
p, 78, black&.&1, -42.042972, 57.957028
p, 79, black&.&1, -52.873712, 47.126288
p, 80, black&.&1, -37.306609, 31.346695
p, 81, black&.&1, 86.898572, 13.101428
p, 82, black&.&1, -33.310620, 66.689380
p, 83, black&.&1, -39.081186, 60.918814
p, 84, black&.&1, -82.130918, 17.869082
p, 85, black&.&1, -53.660608, 46.339392
p, 86, black&.&1, 83.849924, 8.075038
p, 87, black&.&1, -96.163885, 3.836115
p, 88, black&.&1, -75.835756, 24.164244
p, 89, black&.&1, -6.446887, 93.553113
p, 90, black&.&1, -15.222956, 84.777044
p, 91, black&.&1, -30.796927, 69.203073
p, 92, black&.&1, 84.439524, 15.560476
p, 93, black&.&1, -79.443204, 10.278398
p, 94, black&.&1, -92.880464, 3.559768
p, 95, black&.&1, 53.491669, 23.254166
p, 96, black&.&1, 43.160306, 56.839694
p, 97, black&.&1, -37.124877, 62.875123
p, 98, black&.&1, 70.133330, 29.866670
p, 99, black&.&1, 39.509986, 60.490014
p, 100, black&.&1, 69.624676, 15.187662
p, 101, black&.&1, -19.835037, 80.164963
p, 102, black&.&1, -0.993266, 99.006734
p, 103, black&.&1, 0.710331, 49.644834
p, 104, black&.&1, -31.255949, 68.744051
p, 105, black&.&1, -96.305964, 3.694036
p, 106, black&.&1, 52.799774, 47.200226
p, 107, black&.&1, -53.646981, 23.176509
p, 108, black&.&1, -18.989356, 40.505322
p, 109, black&.&1, -81.486101, 18.513899
p, 110, black&.&1, -21.353319, 39.323341
p, 111, black&.&1, -29.944457, 70.055543
p, 112, black&.&1, -17.233911, 82.766089
p, 113, black&.&1, 88.166348, 11.833652
p, 114, black&.&1, 60.570366, 39.429634
p, 115, black&.&1, 19.193476, 40.403262
p, 116, black&.&1, 2.231009, 48.884496
p, 117, black&.&1, -17.900586, 82.099414
p, 118, black&.&1, -25.155013, 37.422494
p, 119, black&.&1, 85.702385, 7.148807
p, 120, black&.&1, 53.961696, 23.019152
p, 121, black&.&1, -4.155837, 47.922081
p, 122, black&.&1, -31.845994, 34.077003
p, 123, black&.&1, 58.974717, 41.025283
p, 124, black&.&1, 71.947561, 28.052439
p, 125, black&.&1, -79.539974, 10.230013
p, 126, black&.&1, -44.097644, 55.902356
p, 127, black&.&1, -82.141847, 17.858153
p, 128, black&.&1, -8.676424, 91.323576
p, 129, black&.&1, 22.504304, 77.495696
p, 130, black&.&1, 38.985389, 61.014611
p, 131, black&.&1, 88.066348, 5.966826
p, 132, black&.&1, 26.257715, 36.871142
p, 133, black&.&1, 57.280706, 42.719294
p, 134, black&.&1, 72.668881, 27.331119
p, 135, black&.&1, 88.833023, 11.166977
p, 136, black&.&1, -72.283798, 27.716202
p, 137, black&.&1, -11.233834, 88.766166
p, 138, black&.&1, -49.245251, 50.754749
p, 139, black&.&1, -49.354542, 50.645458
p, 140, black&.&1, -58.139893, 20.930054
p, 141, black&.&1, 38.329643, 61.670357
p, 142, black&.&1, -54.932645, 22.533677
p, 143, black&.&1, -42.075760, 57.924240
p, 144, black&.&1, 79.674436, 20.325564
p, 145, black&.&1, -98.754082, 1.245918
p, 146, black&.&1, 11.465669, 44.267165
p, 147, black&.&1, 2.742509, 48.628745
p, 148, black&.&1, 4.252703, 95.747297
p, 149, black&.&1, 24.755699, 75.244301
p, 150, black&.&1, -22.182779, 38.908610
p, 151, black&.&1, 71.674333, 28.325667
p, 152, black&.&1, 73.205180, 13.397410
p, 153, black&.&1, 20.362200, 79.637800
p, 154, black&.&1, -80.327617, 19.672383
p, 155, black&.&1, -79.125244, 10.437378
p, 156, black&.&1, 99.106379, 0.893621
p, 157, black&.&1, -80.493854, 9.753073
p, 158, black&.&1, 14.744641, 85.255359
p, 159, black&.&1, 67.280834, 32.719166
p, 160, black&.&1, -97.377016, 2.622984
p, 161, black&.&1, -41.191249, 29.404375
p, 162, black&.&1, -79.158203, 20.841797
p, 163, black&.&1, -92.493382, 3.753309
p, 164, black&.&1, -1.764226, 49.117887
p, 165, black&.&1, -90.087305, 9.912695
p, 166, black&.&1, 11.438020, 44.280990
p, 167, black&.&1, 86.887643, 13.112357
p, 168, black&.&1, -53.785225, 23.107388
p, 169, black&.&1, 49.302893, 25.348553
p, 170, black&.&1, 18.569827, 81.430173
p, 171, black&.&1, -43.085184, 28.457408
p, 172, black&.&1, -4.943825, 47.528088
p, 173, black&.&1, 93.882268, 6.117732
p, 174, black&.&1, -48.310785, 25.844607
p, 175, black&.&1, -1.572508, 98.427492
p, 176, black&.&1, 40.952991, 29.523505
p, 177, black&.&1, 54.058467, 22.970767
p, 178, black&.&1, 17.230420, 41.384790
p, 179, black&.&1, -59.245379, 40.754621
p, 180, black&.&1, -30.339141, 34.830430
p, 181, black&.&1, 78.767320, 21.232680
p, 182, black&.&1, 2.799133, 97.200867
p, 183, black&.&1, 4.132483, 95.867517
p, 184, black&.&1, -33.809051, 33.095475
p, 185, black&.&1, -60.572977, 19.713512
p, 186, black&.&1, 91.467136, 4.266432
p, 187, black&.&1, 7.465859, 92.534141
p, 188, black&.&1, 7.885165, 46.057418
p, 189, black&.&1, 57.182768, 21.408616
p, 190, black&.&1, -45.999307, 54.000693
p, 191, black&.&1, 62.159531, 18.920234
p, 192, black&.&1, -21.583694, 78.416306
p, 193, black&.&1, -19.832641, 40.083679
p, 194, black&.&1, -83.639134, 16.360866
p, 195, black&.&1, 56.533024, 21.733488
p, 196, black&.&1, 26.701079, 73.298921
p, 197, black&.&1, -60.207140, 39.792860
p, 198, black&.&1, 70.625139, 29.374861
p, 199, black&.&1, 28.132791, 71.867209
p, 200, black&.&1, 74.725858, 12.637071
p, 201, black&.&1, -47.769822, 52.230178
p, 202, black&.&1, -49.507549, 50.492451
p, 203, black&.&1, 46.012802, 53.987198
p, 204, black&.&1, 2.055954, 97.944046
p, 205, black&.&1, -17.855760, 41.072120
p, 206, black&.&1, 68.491080, 15.754460
p, 207, black&.&1, 13.884929, 43.057535
p, 208, black&.&1, -55.388849, 22.305576
p, 209, black&.&1, -62.522209, 18.738896
p, 210, black&.&1, -51.269195, 24.365403
p, 211, black&.&1, -77.726490, 22.273510
p, 212, black&.&1, -0.042434, 99.957566
p, 213, black&.&1, -60.559152, 19.720424
p, 214, black&.&1, -4.118989, 95.881011
p, 215, black&.&1, 78.886985, 10.556508
p, 216, black&.&1, 34.777685, 65.222315
p, 217, black&.&1, -11.845864, 88.154136
p, 218, black&.&1, -93.115478, 3.442261
p, 219, black&.&1, 89.149967, 10.850033
p, 220, black&.&1, 31.040937, 34.479531
p, 221, black&.&1, -79.166717, 10.416642
p, 222, black&.&1, 51.957167, 24.021417
p, 223, black&.&1, -2.370332, 97.629668
p, 224, black&.&1, 95.499775, 4.500225
p, 225, black&.&1, -92.161598, 3.919201
p, 226, black&.&1, 11.133885, 44.433058
p, 227, black&.&1, -51.387355, 48.612645
p, 228, black&.&1, 94.854100, 2.572950
p, 229, black&.&1, -89.212976, 10.787024
p, 230, black&.&1, 35.324140, 64.675860
p, 231, black&.&1, 81.043582, 9.478209
p, 232, black&.&1, 0.547738, 99.452262
p, 233, black&.&1, -6.578037, 93.421963
p, 234, black&.&1, 98.641970, 0.679015
p, 235, black&.&1, 86.800210, 13.199790
p, 236, black&.&1, -10.349142, 44.825429
p, 237, black&.&1, 18.557557, 40.721222
p, 238, black&.&1, 13.214567, 86.785433
p, 239, black&.&1, 6.309190, 46.845405
p, 240, black&.&1, 22.701027, 77.298973
p, 241, black&.&1, -62.356317, 18.821842
p, 242, black&.&1, 91.062560, 8.937440
p, 243, black&.&1, 39.870647, 60.129353
p, 244, black&.&1, -91.672024, 8.327976
p, 245, black&.&1, -85.857742, 14.142258
p, 246, black&.&1, -38.982824, 61.017176
p, 247, black&.&1, -87.240132, 6.379934
p, 248, black&.&1, 2.580551, 97.419449
p, 249, black&.&1, -1.183604, 49.408198
p, 250, black&.&1, 40.800923, 29.599539
p, 251, black&.&1, -45.376349, 54.623651
p, 252, black&.&1, 76.937753, 11.531124
p, 253, black&.&1, -95.244426, 2.377787
p, 254, black&.&1, -20.228485, 79.771515
p, 255, black&.&1, -90.797696, 9.202304
p, 256, black&.&1, 18.709624, 40.645188
p, 257, black&.&1, -31.998062, 34.000969
p, 258, black&.&1, 55.007453, 44.992547
p, 259, black&.&1, 55.400900, 44.599100
p, 260, black&.&1, -42.217838, 57.782162
p, 261, black&.&1, 23.181908, 76.818092
p, 262, black&.&1, 89.882217, 10.117783
p, 263, black&.&1, -1.874821, 49.062590
p, 264, black&.&1, -83.628205, 16.371795
p, 265, black&.&1, 14.919507, 85.080493
p, 266, black&.&1, 52.624908, 47.375092
p, 267, black&.&1, 66.428364, 33.571636
p, 268, black&.&1, 23.553497, 76.446503
p, 269, black&.&1, -85.945175, 14.054825
p, 270, black&.&1, 73.040471, 26.959529
p, 271, black&.&1, 70.493990, 29.506010
p, 272, black&.&1, 10.624370, 89.375630
p, 273, black&.&1, 85.849378, 14.150622
p, 274, black&.&1, -24.892350, 37.553825
p, 275, black&.&1, 21.728337, 78.271663
p, 276, black&.&1, -62.152520, 37.847480
p, 277, black&.&1, 96.122734, 3.877266
p, 278, black&.&1, 18.267245, 40.866377
p, 279, black&.&1, -58.927880, 20.536060
p, 280, black&.&1, 0.005290, 49.997355
p, 281, black&.&1, 42.777804, 28.611098
p, 282, black&.&1, -75.600036, 12.199982
p, 283, black&.&1, -44.021140, 55.978860
p, 284, black&.&1, -7.463294, 92.536706
p, 285, black&.&1, -61.365625, 38.634375
p, 286, black&.&1, 89.904075, 10.095925
p, 287, black&.&1, 92.210116, 7.789884
p, 288, black&.&1, 63.735506, 18.132247
p, 289, black&.&1, 61.247125, 19.376438
p, 290, black&.&1, -38.469156, 61.530844
p, 291, black&.&1, -91.278577, 8.721423
p, 292, black&.&1, 62.023936, 37.976064
p, 293, black&.&1, -23.344024, 38.327988
p, 294, black&.&1, 25.094501, 74.905499
p, 295, black&.&1, 46.679477, 53.320523
p, 296, black&.&1, -45.922804, 54.077196
p, 297, black&.&1, 25.389586, 74.610414
p, 298, black&.&1, 47.794245, 52.205755
p, 299, black&.&1, -79.484677, 10.257662
p, 300, black&.&1, 83.073386, 16.926614
p, 301, black&.&1, 45.224712, 27.387644
p, 302, black&.&1, -97.912542, 2.087458
p, 303, black&.&1, -99.693985, 0.306015
p, 304, black&.&1, -31.725900, 68.274100
p, 305, black&.&1, 8.252755, 91.747245
p, 306, black&.&1, -12.948119, 43.525941
p, 307, black&.&1, 72.154530, 13.922735
p, 308, black&.&1, -47.245225, 52.754775
p, 309, black&.&1, 16.307503, 83.692497
p, 310, black&.&1, -78.174583, 21.825417
p, 311, black&.&1, -56.798931, 21.600534
p, 312, black&.&1, -48.622292, 51.377708
p, 313, black&.&1, -26.855407, 36.572297
p, 314, black&.&1, -34.320551, 32.839724
p, 315, black&.&1, -96.143009, 1.928496
p, 316, black&.&1, -81.344023, 18.655977
p, 317, black&.&1, -43.997591, 28.001205
p, 318, black&.&1, 65.021170, 17.489415
p, 319, black&.&1, 46.799697, 53.200303
p, 320, black&.&1, -33.769642, 66.230358
p, 321, black&.&1, 8.668061, 91.331939
p, 322, black&.&1, -57.835757, 21.082121
p, 323, black&.&1, -32.551036, 33.724482
p, 324, black&.&1, 29.181985, 70.818015
p, 325, black&.&1, 74.515900, 25.484100
p, 326, black&.&1, 83.614910, 8.192545
p, 327, black&.&1, -77.549269, 11.225366
p, 328, black&.&1, -69.365258, 15.317371
p, 329, black&.&1, -67.256411, 32.743589
p, 330, black&.&1, -84.885052, 15.114948
p, 331, black&.&1, -36.370769, 63.629231
p, 332, black&.&1, 76.144336, 23.855664
p, 333, black&.&1, -25.334729, 37.332635
p, 334, black&.&1, -62.545968, 37.454032
p, 335, black&.&1, 53.368087, 46.631913
p, 336, black&.&1, 69.029490, 30.970510
p, 337, black&.&1, 97.259535, 1.370232
p, 338, black&.&1, 11.586131, 88.413869
p, 339, black&.&1, 46.504611, 53.495389
p, 340, black&.&1, 29.881447, 70.118553
p, 341, black&.&1, 70.876509, 29.123491
p, 342, black&.&1, 95.738858, 2.130571
p, 343, black&.&1, 48.089331, 51.910669
p, 344, black&.&1, 7.912813, 46.043593
p, 345, black&.&1, -29.938235, 35.030883
p, 346, black&.&1, 28.526239, 71.473761
p, 347, black&.&1, 90.872689, 4.563655
p, 348, black&.&1, -90.253839, 4.873081
p, 349, black&.&1, -71.081596, 28.918404
p, 350, black&.&1, -68.895231, 15.552385
p, 351, black&.&1, -21.813205, 78.186795
p, 352, black&.&1, 46.187667, 53.812333
p, 353, black&.&1, 73.707146, 26.292854
p, 354, black&.&1, 49.378965, 50.621035
p, 355, black&.&1, 17.094398, 82.905602
p, 356, black&.&1, 42.438985, 57.561015
p, 357, black&.&1, 89.521557, 10.478443
p, 358, black&.&1, 32.329566, 67.670434
p, 359, black&.&1, -30.270019, 34.864990
p, 360, black&.&1, -18.090774, 40.954613
p, 361, black&.&1, -97.672101, 2.327899
p, 362, black&.&1, 45.072644, 27.463678
p, 363, black&.&1, -4.349378, 47.825311
p, 364, black&.&1, -74.261965, 25.738035
p, 365, black&.&1, -55.554741, 22.222630
p, 366, black&.&1, 23.050759, 76.949241
p, 367, black&.&1, -16.487150, 41.756425
p, 368, black&.&1, 21.903047, 39.048476
p, 369, black&.&1, 15.302025, 84.697975
p, 370, black&.&1, -83.365907, 16.634093
p, 371, black&.&1, 26.985235, 73.014765
p, 372, black&.&1, 99.250241, 0.374880
p, 373, black&.&1, 18.056159, 81.943841
p, 374, black&.&1, -87.508036, 12.491964
p, 375, black&.&1, -36.878055, 31.560973
p, 376, black&.&1, -60.458509, 39.541491
p, 377, black&.&1, -90.600972, 9.399028
p, 378, black&.&1, -12.370461, 87.629539
p, 379, black&.&1, 10.001411, 89.998589
p, 380, black&.&1, 72.444842, 13.777579
p, 381, black&.&1, 24.225537, 37.887232
p, 382, black&.&1, -45.124979, 54.875021
p, 383, black&.&1, 80.373898, 19.626102
p, 384, black&.&1, 55.094886, 44.905114
p, 385, black&.&1, 97.218062, 1.390969
p, 386, black&.&1, 16.504227, 83.495773
p, 387, black&.&1, 19.466013, 80.533987
p, 388, black&.&1, 50.077056, 24.961472
p, 389, black&.&1, 39.947150, 60.052850
p, 390, black&.&1, -56.709827, 43.290173
p, 391, black&.&1, 81.018715, 18.981285
p, 392, black&.&1, 19.848532, 80.151468
p, 393, black&.&1, -1.244635, 98.755365
p, 394, black&.&1, 91.226497, 8.773503
p, 395, black&.&1, -60.061476, 19.969262
p, 396, black&.&1, 67.633971, 16.183015
p, 397, black&.&1, 76.723578, 23.276422
p, 398, black&.&1, 67.177767, 16.411116
p, 399, black&.&1, -32.283284, 67.716716
p, 400, black&.&1, 63.583438, 18.208281
p, 401, black&.&1, 10.930385, 89.069615
p, 402, black&.&1, 99.510756, 0.489244
p, 403, black&.&1, 93.679031, 3.160485
p, 404, black&.&1, -49.212463, 50.787537
p, 405, black&.&1, 52.581192, 47.418808
p, 406, black&.&1, 89.863512, 5.068244
p, 407, black&.&1, 63.403722, 18.298139
p, 408, black&.&1, 8.935815, 45.532093
p, 409, black&.&1, 50.810678, 49.189322
p, 410, black&.&1, -48.786228, 51.213772
p, 411, black&.&1, -87.376887, 12.623113
p, 412, black&.&1, -46.239748, 53.760252
p, 413, black&.&1, -87.573611, 12.426389
p, 414, black&.&1, 36.559129, 63.440871
p, 415, black&.&1, 1.249480, 49.375260
p, 416, black&.&1, 71.193453, 28.806547
p, 417, black&.&1, 64.592615, 17.703692
p, 418, black&.&1, -64.906654, 35.093346
p, 419, black&.&1, -20.753082, 79.246918
p, 420, black&.&1, -42.269548, 28.865226
p, 421, black&.&1, 24.515848, 37.742076
p, 422, black&.&1, 63.251654, 18.374173
p, 423, black&.&1, 9.684467, 90.315533
p, 424, black&.&1, -65.693549, 34.306451
p, 425, black&.&1, -8.676397, 45.661801
p, 426, black&.&1, 55.150590, 22.424705
p, 427, black&.&1, -50.141437, 49.858563
p, 428, black&.&1, -50.447452, 49.552548
p, 429, black&.&1, 58.581269, 41.418731
p, 430, black&.&1, -21.867850, 78.132150
p, 431, black&.&1, 94.647305, 5.352695
p, 432, black&.&1, -82.498383, 8.750808
p, 433, black&.&1, -91.760692, 4.119654
p, 434, black&.&1, -16.938825, 83.061175
p, 435, black&.&1, 59.767920, 20.116040
p, 436, black&.&1, -62.917557, 37.082443
p, 437, black&.&1, 89.357620, 10.642380
p, 438, black&.&1, 50.201475, 24.899262
p, 439, black&.&1, -60.108778, 39.891222
p, 440, black&.&1, 33.520838, 66.479162
p, 441, black&.&1, -4.183486, 47.908257
p, 442, black&.&1, 89.171825, 10.828175
p, 443, black&.&1, -67.835653, 32.164347
p, 444, black&.&1, 21.859487, 78.140513
p, 445, black&.&1, 61.073104, 38.926896
p, 446, black&.&1, -85.988891, 14.011109
p, 447, black&.&1, 84.767397, 15.232603
p, 448, black&.&1, -34.486443, 32.756778
p, 449, black&.&1, 84.177226, 15.822774
p, 450, black&.&1, -83.704709, 16.295291
p, 451, black&.&1, -13.570214, 43.214893
p, 452, black&.&1, 8.165322, 91.834678
p, 453, black&.&1, 44.679451, 55.320549
p, 454, black&.&1, -78.469669, 21.530331
p, 455, black&.&1, 83.462842, 8.268579
p, 456, black&.&1, -15.422676, 42.288662
p, 457, black&.&1, -31.146658, 68.853342
p, 458, black&.&1, -75.738280, 12.130860
p, 459, black&.&1, 90.647254, 9.352746
p, 460, black&.&1, -41.474659, 58.525341
p, 461, black&.&1, -10.017358, 44.991321
p, 462, black&.&1, 35.506200, 32.246900
p, 463, black&.&1, -28.680220, 35.659890
p, 464, black&.&1, 99.652834, 0.347166
p, 465, black&.&1, 82.854804, 17.145196
p, 466, black&.&1, 8.558769, 91.441231
p, 467, black&.&1, 66.403604, 16.798198
p, 468, black&.&1, -87.497107, 12.502893
p, 469, black&.&1, 72.583085, 13.708458
p, 470, black&.&1, -62.764550, 37.235450
p, 471, black&.&1, 77.587497, 11.206252
p, 472, black&.&1, 32.257479, 33.871260
p, 473, black&.&1, 78.665795, 10.667102
p, 474, black&.&1, 27.543379, 36.228311
p, 475, black&.&1, -4.567082, 95.432918
p, 476, black&.&1, 97.936965, 2.063035
p, 477, black&.&1, 66.763037, 16.618482
p, 478, black&.&1, -51.988060, 24.005970
p, 479, black&.&1, -39.081186, 60.918814
p, 480, black&.&1, -86.894524, 6.552738
p, 481, black&.&1, 22.483670, 38.758165
p, 482, black&.&1, 15.269238, 84.730762
p, 483, black&.&1, 37.903408, 62.096592
p, 484, black&.&1, -29.191721, 35.404140
p, 485, black&.&1, 85.521505, 14.478495
p, 486, black&.&1, -36.933352, 31.533324
p, 487, black&.&1, 41.893046, 29.053477
p, 488, black&.&1, 4.383853, 95.616147
p, 489, black&.&1, -6.740989, 46.629505
p, 490, black&.&1, -49.562195, 50.437805
p, 491, black&.&1, 71.587732, 14.206134
p, 492, black&.&1, -38.854936, 30.572532
p, 493, black&.&1, -27.228664, 36.385668
p, 494, black&.&1, -93.497184, 6.502816
p, 495, black&.&1, -93.366035, 6.633965
p, 496, black&.&1, 36.143823, 63.856177
p, 497, black&.&1, -3.782580, 48.108710
p, 498, black&.&1, -30.532682, 34.733659
p, 499, black&.&1, -81.835833, 18.164167
p, 500, black&.&1, -57.267211, 42.732789
p, 501, black&.&1, -53.204602, 23.397699
p, 502, black&.&1, -86.513488, 13.486512
p, 503, black&.&1, 53.411804, 46.588196
p, 504, black&.&1, 73.785803, 13.107099
p, 505, black&.&1, -75.475095, 24.524905
p, 506, black&.&1, -43.610509, 28.194745
p, 507, black&.&1, -22.860172, 38.569914
p, 508, black&.&1, 15.820337, 42.089832
p, 509, black&.&1, 64.931077, 35.068923
p, 510, black&.&1, -79.595367, 20.404633
p, 511, black&.&1, -44.239722, 55.760278
p, 512, black&.&1, 16.340290, 83.659710
p, 513, black&.&1, 90.975127, 9.024873
p, 514, black&.&1, -66.005943, 16.997028
p, 515, black&.&1, 33.349602, 33.325199
p, 516, black&.&1, -89.866757, 5.066621
p, 517, black&.&1, 34.854189, 65.145811
p, 518, black&.&1, -38.177543, 30.911229
p, 519, black&.&1, -39.062301, 30.468850
p, 520, black&.&1, 53.510166, 46.489834
p, 521, black&.&1, 54.321129, 22.839435
p, 522, black&.&1, -20.496209, 39.751895
p, 523, black&.&1, 44.865246, 55.134754
p, 524, black&.&1, -98.534620, 0.732690
p, 525, black&.&1, -83.584489, 16.415511
p, 526, black&.&1, 62.242518, 37.757482
p, 527, black&.&1, -87.599565, 6.200217
p, 528, black&.&1, 70.461203, 29.538797
p, 529, black&.&1, 51.422707, 48.577293
p, 530, black&.&1, -1.294198, 49.352901
p, 531, black&.&1, -51.324492, 24.337754
p, 532, black&.&1, -52.075888, 47.924112
p, 533, black&.&1, -0.589157, 49.705421
p, 534, black&.&1, -83.438438, 8.280781
p, 535, black&.&1, -28.016651, 35.991674
p, 536, black&.&1, -84.655541, 15.344459
p, 537, black&.&1, -67.048758, 32.951242
p, 538, black&.&1, -98.185769, 1.814231
p, 539, black&.&1, 83.554267, 16.445733
p, 540, black&.&1, 66.712521, 33.287479
p, 541, black&.&1, -87.726619, 12.273381
p, 542, black&.&1, -92.286017, 3.856991
p, 543, black&.&1, -35.785932, 32.107034
p, 544, black&.&1, 82.745513, 17.254487
p, 545, black&.&1, -52.361318, 23.819341
p, 546, black&.&1, 37.621324, 31.189338
p, 547, black&.&1, -98.230484, 0.884758
p, 548, black&.&1, 0.613561, 49.693220
p, 549, black&.&1, 81.783752, 18.216248
p, 550, black&.&1, -16.151930, 83.848070
p, 551, black&.&1, 37.477173, 62.522827
p, 552, black&.&1, -22.392447, 77.607553
p, 553, black&.&1, 98.393131, 0.803434
p, 554, black&.&1, 52.122170, 47.877830
p, 555, black&.&1, 25.302154, 74.697846
p, 556, black&.&1, -57.448675, 21.275662
p, 557, black&.&1, -53.955694, 46.044306
p, 558, black&.&1, 66.583321, 16.708340
p, 559, black&.&1, 92.669854, 3.665073
p, 560, black&.&1, -93.364316, 3.317842
p, 561, black&.&1, 15.405607, 42.297197
p, 562, black&.&1, -42.463089, 28.768456
p, 563, black&.&1, 73.163707, 13.418146
p, 564, black&.&1, 60.898239, 39.101761
p, 565, black&.&1, -58.333433, 20.833283
p, 566, black&.&1, 27.349838, 36.325081
p, 567, black&.&1, -70.250985, 29.749015
p, 568, black&.&1, -90.546327, 9.453673
p, 569, black&.&1, 10.897597, 89.102403
p, 570, black&.&1, -80.286488, 9.856756
p, 571, black&.&1, 85.138987, 14.861013
p, 572, black&.&1, -36.905703, 31.547148
p, 573, black&.&1, 49.413488, 25.293256
p, 574, black&.&1, 68.493964, 31.506036
p, 575, black&.&1, 66.721564, 16.639218
p, 576, black&.&1, -23.146555, 76.853445
p, 577, black&.&1, 79.936734, 20.063266
p, 578, black&.&1, 14.941365, 85.058635
p, 579, black&.&1, -77.632215, 11.183893
p, 580, black&.&1, -60.227368, 19.886316
p, 581, black&.&1, 54.887927, 22.556036
p, 582, black&.&1, 72.690740, 27.309260
p, 583, black&.&1, 65.958413, 34.041587
p, 584, black&.&1, 17.133649, 41.433175
